meter_id,total_kwh,peak_kwh,peak_ratio,cluster_name,cooling_load,base_load,policy_level
MAC004155,5286.421,2406.687,0.4552582928979738,Evening Peak,370.00145794392523,5292.4902336448595,Level 2 - TOU Pricing
MAC004156,4105.7670002,1293.7620002,0.315108480373333,Evening Peak,297.77760695943846,4108.722256051794,Level 1 - Communication
MAC004157,5952.194,1849.8439999,0.3107835530730349,Evening Peak,325.0853878504674,5954.142465732087,Level 1 - Communication
MAC004158,9597.6639993,3636.3339988,0.3788769849689688,Evening Peak,1444.4538153464791,9612.296631532394,Level 3 - Demand Response
MAC004159,5179.5170001,1870.3880001,0.3611124357857864,Evening Peak,245.74089274354586,5182.00258797014,Level 2 - TOU Pricing
MAC004160,3218.9479996,1269.2169994,0.39429558960185696,Evening Peak,368.98833301544727,3223.173332930081,Level 2 - TOU Pricing
MAC004161,6656.9179995,2209.6619996,0.3319346880592441,Evening Peak,647.3331165879874,6661.881550198128,Level 1 - Communication
MAC004162,10168.0959997,3168.8959981,0.3116508732995336,Evening Peak,1771.4052804071541,10207.71321898227,Level 1 - Communication
MAC004163,4971.1799992,1707.9979996,0.3435799950665363,Evening Peak,293.42359679129095,4970.600397327527,Level 1 - Communication
MAC004164,4914.1190012,2003.9650004,0.40779740985325,Evening Peak,839.7828898407464,4923.3921380678075,Level 2 - TOU Pricing
MAC004165,3973.162,1281.483,0.32253479722196077,Evening Peak,350.9512192846035,3967.988192846034,Level 1 - Communication
MAC004166,4177.9549998,1590.5380001,0.3806977337420196,Evening Peak,635.7135451454831,4175.983900109968,Level 2 - TOU Pricing
MAC004167,5757.7769996,2348.4809998,0.40787981194185746,Evening Peak,419.0633524531979,5759.492111921373,Level 2 - TOU Pricing
MAC004168,3265.232,1015.9210001,0.31113286899675124,Evening Peak,424.3473166926677,3268.281294851794,Level 1 - Communication
MAC004169,4079.0430001,982.024,0.24074862657145932,Daytime Active,617.3628181883361,4087.1607341598756,Level 1 - Communication
MAC004170,13232.293001099999,4355.4240007,0.3291511154066747,Evening Peak,1390.498317500702,13205.232684264744,Level 1 - Communication
MAC004171,5160.3419985,1839.5899996,0.35648606238399105,Evening Peak,754.6435000517886,5165.487152454121,Level 2 - TOU Pricing
MAC004172,17194.7149988,4892.5919996,0.2845404532695918,Daytime Active,1647.8074516750394,17203.638092495163,Level 1 - Communication
MAC004173,10507.9650022,3323.6380015,0.31629701857630343,Daytime Active,2170.7080143474345,10444.438808218973,Level 1 - Communication
MAC004174,2745.5940008000002,1098.9330005,0.40025327859100696,Evening Peak,464.1509907604363,2741.402491460436,Level 2 - TOU Pricing
MAC004175,2473.6160003,1211.5270002,0.48977973947980047,Evening Peak,566.6097739416537,2479.4659129388456,Level 2 - TOU Pricing
MAC004176,2209.432,776.678,0.35152835660930054,Evening Peak,354.53361778471134,2212.355494539782,Level 2 - TOU Pricing
MAC004177,4902.4069999,1320.9360001,0.269446416857463,Evening Peak,1471.4300714714952,4916.883554416355,Level 1 - Communication
MAC004178,7555.1709981,2039.5309994,0.2699516662048957,Daytime Active,1787.4489971440212,7581.109807442287,Level 1 - Communication
MAC004179,65653.9850029,19359.5590026,0.2948725656446424,Evening Peak,5220.6661856256615,65738.43501401057,Level 1 - Communication
MAC004180,9124.4740005,3340.4010002,0.36609244544035674,Evening Peak,1930.386715682737,9155.75526022395,Level 3 - Demand Response
MAC004181,12671.7689994,4317.456004,0.34071454460734163,Daytime Active,2512.857025041213,12710.588528267495,Level 1 - Communication
MAC004182,5974.8760004,2101.2200008,0.35167591773608853,Evening Peak,597.6167779233281,5979.431589827683,Level 2 - TOU Pricing
MAC004183,6847.5020019,2374.7340005,0.34680296549618744,Daytime Active,1124.6898541415358,6864.132840472885,Level 1 - Communication
MAC004184,5488.0550001,2049.2190001,0.37339622144141416,Evening Peak,821.7315233341122,5505.181909758099,Level 2 - TOU Pricing
MAC004185,3305.724,1154.851,0.3493488869609199,Daytime Active,273.0450280373831,3312.1139345794395,Level 1 - Communication
MAC004186,7389.527997900001,1956.2499994,0.26473274070494607,Daytime Active,328.3231910053903,7384.100083770703,Level 1 - Communication
MAC004187,5752.8500008,1799.9489997,0.3128795291811357,Daytime Active,746.91221959595,5769.549940058568,Level 1 - Communication
MAC004188,2579.266,816.6310003,0.3166137189029747,Evening Peak,184.74555738411226,2576.945571751869,Level 1 - Communication
MAC004189,6913.5429988,2911.6449992,0.421150920693685,Evening Peak,458.90995153048226,6911.799787282115,Level 2 - TOU Pricing
MAC004190,3724.7719992,1124.2999998,0.3018439786492905,Daytime Active,388.8672632237131,3729.6663860892354,Level 1 - Communication
MAC004191,3160.71,926.538,0.2931423635828659,Daytime Active,1100.0388380062304,3175.4739844236765,Level 1 - Communication
MAC004192,8307.8470008,3186.846,0.3835946906211831,Evening Peak,1394.6406310485982,8337.363943173832,Level 3 - Demand Response
MAC004193,13797.7649995,3998.3220004,0.28978041012764677,Daytime Active,1132.5529696951792,13804.168646463451,Level 1 - Communication
MAC004194,3870.588,1479.5249998,0.3822481234892476,Evening Peak,400.33475077881627,3876.342277258567,Level 2 - TOU Pricing
MAC004195,10368.3229981,3460.6889994,0.33377519199914707,Evening Peak,2000.777656728861,10391.432038646803,Level 1 - Communication
MAC004196,10902.9560016,3141.2840003,0.28811305849890795,Daytime Active,2980.4818124550006,10956.191720362498,Level 1 - Communication
MAC004197,11023.4289994,3941.3739992,0.3575451884721648,Evening Peak,1201.2247929184955,11064.83268905047,Level 3 - Demand Response
MAC004198,18603.3270016,5730.7980023,0.30805231783578907,Evening Peak,3288.462601952743,18689.017693701055,Level 1 - Communication
MAC004199,2503.2249999,801.8450001,0.32032478108521306,Evening Peak,279.0138968176563,2502.7632655242187,Level 1 - Communication
MAC004200,8209.4330027,1920.1700004,0.23389800486446208,Daytime Active,1035.899495956786,8239.687675007177,Level 1 - Communication
MAC004201,2702.6579999,961.888,0.3559044466727164,Daytime Active,308.23453660904846,2708.325269790015,Level 2 - TOU Pricing
MAC004202,2287.721,849.38,0.37127779130409694,Daytime Active,301.69122812499995,2293.7681484375003,Level 2 - TOU Pricing
MAC004203,8812.9619996,3507.8189996,0.3980295160423036,Evening Peak,1351.3037465668751,8814.656671471876,Level 3 - Demand Response
MAC004204,6796.5989997,2102.6690005,0.3093707603748303,Evening Peak,961.7276384327611,6793.356155603121,Level 1 - Communication
MAC004205,8538.6679991,4075.8329996,0.4773382686889342,Evening Peak,1354.1117333039062,8566.061577217968,Level 3 - Demand Response
MAC004206,2957.551,1147.898,0.3881244989520045,Evening Peak,256.62986697965556,2961.5675367762133,Level 2 - TOU Pricing
MAC004207,9651.8149975,3707.6989978,0.38414526166947494,Evening Peak,853.4648673830986,9659.940535821595,Level 3 - Demand Response
MAC004208,9006.961,3450.3810006,0.38307937611809356,Evening Peak,954.547769953052,9022.466203442878,Level 3 - Demand Response
MAC004209,5747.061,2317.045,0.40317042049840784,Daytime Active,786.3884686468649,5756.738150165016,Level 2 - TOU Pricing
MAC004210,4519.875,1205.679,0.26675051854310133,Daytime Active,219.74459374999992,4518.0345234375,Level 1 - Communication
MAC004211,4357.209,1661.6700002,0.381361096105328,Evening Peak,678.828859375,4378.9402734375,Level 2 - TOU Pricing
MAC004212,6737.5640002,2823.4510003,0.41906110282829045,Evening Peak,549.6937131736673,6744.218377944515,Level 2 - TOU Pricing
MAC004213,5868.1960004,2016.0760004,0.34355975844409015,Evening Peak,843.7867639067291,5870.8017594015655,Level 1 - Communication
MAC004214,8979.0740005,3536.2730009,0.3938349322773242,Evening Peak,1341.7598750632808,8989.284375503907,Level 3 - Demand Response
MAC004215,4108.8510006,1152.1520002,0.2804073450294877,Daytime Active,845.2411970386895,4116.760471743526,Level 1 - Communication
MAC004216,24440.0739993,7024.1499991,0.28740297591984304,Evening Peak,6676.0201964892185,24557.341991482033,Level 1 - Communication
MAC004217,10293.0350015,2855.9839992,0.277467627262882,Night Owl,2238.5473470909515,10311.980088875194,Level 1 - Communication
MAC004218,8440.6319983,2222.248999,0.26327992968388814,Daytime Active,1748.6864467214066,8463.482388911718,Level 1 - Communication
MAC004219,4300.5510001,1624.7979999,0.377811587366879,Evening Peak,426.7042898239813,4305.448380978526,Level 2 - TOU Pricing
MAC004220,4573.9409986,1345.0999999,0.29407900108718293,Daytime Active,490.57841327218756,4578.305740776563,Level 1 - Communication
MAC004221,2439.263,669.965,0.27465878013153977,Daytime Active,340.0017238689547,2442.917026521061,Level 1 - Communication
MAC004222,9120.7309979,3624.6639984,0.3974093742304821,Daytime Active,722.4551919240996,9117.114044932709,Level 3 - Demand Response
MAC004223,1920.8209999,637.027,0.33164308388609054,Daytime Active,181.36981528935837,1922.4508606190923,Level 1 - Communication
MAC004224,10881.7839984,3874.2079993,0.3560269161627949,Evening Peak,1140.1575141170047,10887.606397763495,Level 3 - Demand Response
MAC004225,19770.1710014,7068.8719982,0.35755239535861516,Evening Peak,2976.9601839446873,19862.344665473436,Level 3 - Demand Response
MAC004226,2322.549,918.5190004,0.39547884690484464,Night Owl,334.11510526315794,2323.507144736842,Level 2 - TOU Pricing
MAC004227,4042.0529993,1519.3559998,0.3758872038696972,Daytime Active,390.7724572546187,4045.128095679919,Level 2 - TOU Pricing
MAC004228,7010.3060012,2613.1860005,0.37276347138807975,Evening Peak,750.4422138841942,7005.343312633489,Level 2 - TOU Pricing
MAC004229,4535.1039997,1269.6410007,0.2799585193159821,Daytime Active,516.7847967039061,4541.112421572657,Level 1 - Communication
MAC004230,5159.3099996,1827.724,0.35425744918248814,Daytime Active,317.0147397382676,5161.847031093544,Level 2 - TOU Pricing
MAC004231,6282.8999998,2305.4820001,0.3669455188166912,Evening Peak,461.7055157234374,6284.430515423438,Level 2 - TOU Pricing
MAC004232,5975.192,1913.242,0.32019757691468326,Evening Peak,678.3587849113883,5985.866234009361,Level 1 - Communication
MAC004233,3216.813997,696.8219999,0.21661867939826673,Daytime Active,459.8245323338535,3223.9169142932915,Level 1 - Communication
MAC004234,5690.4670008,1473.038,0.25886065234943134,Daytime Active,688.5147793650549,5699.889794978782,Level 1 - Communication
MAC004235,6016.2179999,2125.0249999,0.3532160902306601,Evening Peak,518.021798708892,6013.297550601249,Level 2 - TOU Pricing
MAC004236,2027.448,519.937,0.2564489940062581,Evening Peak,338.9712823712949,2026.9383775351014,Level 1 - Communication
MAC004237,4373.9150002,1110.7900003,0.25395783874382755,Evening Peak,328.95902202078133,4358.383921975781,Level 1 - Communication
MAC004238,3603.4730001,1405.2400001,0.3899682334406289,Evening Peak,504.6768701589985,3610.379899944288,Level 2 - TOU Pricing
MAC004239,6197.2799978,1563.1709988,0.25223501267570886,Daytime Active,1412.371198564375,6203.706747883594,Level 1 - Communication
MAC004240,1311.113,407.5379999,0.3108336199091916,Daytime Active,311.2012599469496,1313.2701856763927,Level 1 - Communication
MAC004241,9465.3670009,3155.9040002,0.333415915082841,Evening Peak,831.5203300856475,9486.057498566926,Level 1 - Communication
MAC004242,3031.3359995,792.9509997,0.2615846609649317,Daytime Active,672.0713630018726,3040.9976474363298,Level 1 - Communication
MAC004243,3241.6530001,1140.5760001,0.3518501209305299,Evening Peak,653.7987692846153,3242.8014632091053,Level 2 - TOU Pricing
MAC004244,8982.1910009,2500.1230001,0.2783422218308976,Evening Peak,572.5302133882627,8975.30806966385,Level 1 - Communication
MAC004245,4667.4719996,1378.0079997,0.2952364791514753,Daytime Active,458.0090923258215,4675.005627139906,Level 1 - Communication
MAC004246,3059.879,1029.259,0.33637245132895777,Evening Peak,164.348455399061,3058.540431924883,Level 1 - Communication
MAC004247,13979.4689985,4250.0159985,0.30401841435865895,Daytime Active,1283.795162477743,13992.024678839813,Level 1 - Communication
MAC004248,2842.9659997,1118.7929998,0.39353020750795437,Daytime Active,204.92993584080003,2843.2645916976,Level 2 - TOU Pricing
MAC004249,28439.2959934,9729.2039954,0.34210424891171315,Evening Peak,1908.7065984599997,28438.801821675002,Level 1 - Communication
MAC004250,2041.606,752.6,0.3686313617808725,Evening Peak,633.2250281690141,2046.1331267605635,Level 2 - TOU Pricing
MAC004251,2543.9300001,1055.353,0.41485143064412733,Evening Peak,216.49332921684862,2542.5390952645866,Level 2 - TOU Pricing
MAC004252,4040.2449995,1662.0980005,0.41138544833436896,Evening Peak,861.4153745351563,4051.3256244960935,Level 2 - TOU Pricing
MAC004253,3595.7539993,2049.2919993,0.5699199666325738,Evening Peak,221.02610747628717,3599.69239555039,Level 2 - TOU Pricing
MAC004254,5010.7050005,1730.3440003,0.34532944967371565,Evening Peak,368.25213465781235,5014.132242691407,Level 1 - Communication
MAC004255,7518.7680001,2950.8270005,0.3924615043928412,Evening Peak,911.2898916315544,7531.937953005023,Level 2 - TOU Pricing
MAC004256,8106.0559999,2530.99,0.3122344577968896,Evening Peak,528.4455999925002,8094.040499798437,Level 1 - Communication
MAC004257,4340.9790012,1689.1320016,0.3891131473183962,Evening Peak,808.0648426050251,4348.654272562814,Level 2 - TOU Pricing
MAC004258,11758.1509996,4705.1219991,0.40015832414978025,Evening Peak,1479.731011232289,11763.43203261301,Level 3 - Demand Response
MAC004259,3226.7139996,1002.811,0.31078397407527086,Daytime Active,280.3131566291537,3227.695722167398,Level 1 - Communication
MAC004260,6153.3509994,2529.6009993,0.4110932400161564,Evening Peak,791.8844899444443,6149.249620577778,Level 2 - TOU Pricing
MAC004261,9662.1259978,4112.3819982,0.4256187508977177,Evening Peak,1061.732668995447,9663.47928233496,Level 3 - Demand Response
MAC004262,5822.7660001,2133.5490004,0.3664150337422727,Daytime Active,532.2917626526564,5816.069812600781,Level 2 - TOU Pricing
MAC004263,7394.0900013,2922.7090013,0.3952763627148359,Evening Peak,1522.4177174220658,7411.834298649765,Level 2 - TOU Pricing
MAC004264,3443.1920002,1194.405,0.34688887518634515,Daytime Active,358.8679501312988,3446.6658280575903,Level 1 - Communication
MAC004265,1750.28,635.812,0.36326302077381906,Evening Peak,174.55770937500003,1752.7451718749999,Level 2 - TOU Pricing
MAC004266,5641.8770005,1868.9470004,0.3312633366935097,Daytime Active,738.8602812637365,5646.18238354945,Level 1 - Communication
MAC004267,1097.445,258.778,0.23580042735626847,Daytime Active,150.48524999999995,1096.3790625000001,Level 1 - Communication
MAC004268,3453.8520002,1023.9109999,0.2964547988277173,Evening Peak,455.63410011499997,3443.5219689515625,Level 1 - Communication
MAC004269,7911.5350004,2711.9960003,0.34279011597153825,Evening Peak,1020.4259829000003,7925.203779399999,Level 1 - Communication
MAC004270,3047.2440012,1078.2619993,0.3538482638329527,Evening Peak,1145.2587505700246,3040.9853451862405,Level 2 - TOU Pricing
MAC004271,12610.2310024,4440.9200004,0.3521680133817372,Evening Peak,3443.589916986854,12663.897185517373,Level 3 - Demand Response
MAC004272,5646.0779999,2592.9989999,0.4592566733838827,Evening Peak,647.0083848632653,5653.945846053061,Level 2 - TOU Pricing
MAC004273,4344.1009997,1595.4399998,0.36726586235222886,Evening Peak,639.2126074236305,4347.705477005948,Level 2 - TOU Pricing
MAC004274,7085.6849997,3423.6080027,0.48317248125551043,Evening Peak,2169.2625932732813,7115.216718447656,Level 2 - TOU Pricing
MAC004275,8603.644,2995.3819999,0.3481527129551153,Daytime Active,663.7338772763695,8599.770403655086,Level 1 - Communication
MAC004276,14250.7359982,4440.2219979,0.3115784334550048,Evening Peak,1689.5622533906248,14263.214552671876,Level 1 - Communication
MAC004277,6578.4339996,2434.5549996,0.37008123814087557,Evening Peak,683.08262469,6582.109101159375,Level 2 - TOU Pricing
MAC004278,7574.8509999,2812.0260004,0.3712318566315197,Evening Peak,1410.2568914838557,7590.456769491693,Level 2 - TOU Pricing
MAC004279,5466.0370001,2243.2280003,0.41039385577868587,Evening Peak,497.3034507546164,5474.888901509234,Level 2 - TOU Pricing
MAC004280,20797.2479979,6838.9380008,0.32883860410235816,Evening Peak,1453.956787153521,20801.44086779155,Level 1 - Communication
MAC004281,3719.1250002,1271.088,0.34177071217871025,Evening Peak,343.8554750887499,3726.2819064515625,Level 1 - Communication
MAC004282,1740.381,737.191,0.42358023903961256,Evening Peak,225.8553799058085,1741.6925839874411,Level 2 - TOU Pricing
MAC004283,2712.1679994,874.3569999,0.3223830530016687,Evening Peak,309.443472924138,2713.2886671068964,Level 1 - Communication
MAC004284,7121.7520007,2979.7579999,0.41840238183063916,Evening Peak,1195.4569473096112,7149.287207251125,Level 2 - TOU Pricing
MAC004285,9991.3970017,3849.682001,0.3852996733434765,Evening Peak,952.2344452888891,9993.237247409703,Level 3 - Demand Response
MAC004286,6297.3919993,2345.5229995,0.37245942443486474,Daytime Active,468.07974341158103,6302.618371751486,Level 2 - TOU Pricing
MAC004287,7751.6529998,2947.4230003,0.3802315455008172,Evening Peak,1021.4606586978093,7755.735336160876,Level 2 - TOU Pricing
MAC004288,2704.0760002,714.287,0.26415196908192284,Daytime Active,529.4593297814758,2709.2188353664046,Level 1 - Communication
MAC004289,3219.598,1126.061,0.34975204979006697,Evening Peak,540.5132445141065,3225.634695924765,Level 1 - Communication
MAC004290,8343.5180012,2940.0400008,0.3523741424633052,Evening Peak,548.2819384122449,8345.948600895448,Level 3 - Demand Response
MAC004291,5024.671,1338.378,0.2663613199749794,Daytime Active,325.1020344827587,5026.058884012539,Level 1 - Communication
MAC004292,1566.279,456.362,0.29136699144916073,Daytime Active,248.68525274725275,1565.7956703296704,Level 1 - Communication
MAC004293,2452.296999,729.9839999,0.29767356898355846,Night Owl,506.03118742465756,2454.215153589041,Level 1 - Communication
MAC004294,3669.5810002,1475.3,0.4020350007043292,Evening Peak,401.5156800554859,3678.3963936184955,Level 2 - TOU Pricing
MAC004295,8241.745,3014.654,0.3657786063509608,Evening Peak,309.5804231974924,8235.956205329154,Level 3 - Demand Response
MAC004296,3081.9539999,1014.8909995,0.3293011510012577,Night Owl,304.44537764913935,3081.4170451818463,Level 1 - Communication
MAC004297,2427.47,909.349,0.3746077191479195,Evening Peak,361.4012288401254,2427.1708009404388,Level 2 - TOU Pricing
MAC004298,2798.7210001,955.2320001,0.34131019135736257,Evening Peak,1233.3216808231612,2811.053953152426,Level 1 - Communication
MAC004299,7798.3790002,2376.4689995,0.30473884373137705,Daytime Active,1085.6974954018017,7825.604820022072,Level 1 - Communication
MAC004300,4766.6359997,2034.6769998,0.4268580608899143,Evening Peak,410.1002219189062,4767.652546572656,Level 2 - TOU Pricing
MAC004301,3787.2259998,1308.2509997,0.34543779530693114,Evening Peak,680.1266282106251,3797.8879919859373,Level 1 - Communication
MAC004302,3375.6919998,810.557,0.24011580441818248,Daytime Active,326.0455296664576,3370.1706142184958,Level 1 - Communication
MAC004303,4828.8599994,1975.2699995,0.4090551392555248,Evening Peak,589.8789185285713,4833.876255257143,Level 2 - TOU Pricing
MAC004304,1542.0329998000002,591.56,0.3836234374210698,Daytime Active,219.49978863380284,1544.3422345402191,Level 2 - TOU Pricing
MAC004305,3981.7719994,988.379,0.2482259155343238,Daytime Active,1426.6831738514106,3993.331342655486,Level 1 - Communication
MAC004306,3129.2599997,1724.4449996,0.5510711796927457,Evening Peak,503.24712482703126,3135.425624697656,Level 2 - TOU Pricing
MAC004307,2396.658,814.799,0.3399729957298872,Evening Peak,290.1651111111112,2398.1854522691706,Level 1 - Communication
MAC004308,1083.49,473.65,0.43715216568680837,Evening Peak,218.29934482758617,1081.7920689655173,Level 2 - TOU Pricing
MAC004309,8928.4599993,3055.2629994,0.3421937265373352,Evening Peak,1093.3114557574797,8942.019526954333,Level 1 - Communication
MAC004310,1396.103,419.468,0.3004563416882565,Evening Peak,163.09671987480436,1397.3882879499217,Level 1 - Communication
MAC004311,2665.3989998,1015.3010001,0.38091895441402346,Evening Peak,352.6438226047783,2669.6080373412965,Level 2 - TOU Pricing
MAC004312,3403.9160001,1292.5009999,0.37971001630534623,Evening Peak,457.1091695938777,3408.5916641510203,Level 2 - TOU Pricing
MAC004313,9365.3730002,3058.017,0.32652378073299326,Evening Peak,444.1499420931035,9367.676519010345,Level 1 - Communication
MAC004314,5054.917,1690.79,0.3344842259526714,Evening Peak,971.2847210031348,5059.557369905956,Level 1 - Communication
MAC004315,5147.8579999,1438.1729999,0.2793730906967397,Evening Peak,422.2624928985915,5149.269802716119,Level 1 - Communication
MAC004316,5796.8159996,1853.3379997,0.31971654781312475,Evening Peak,471.8054716075713,5802.749928618927,Level 1 - Communication
MAC004317,903.389,233.078,0.2580040270581112,Daytime Active,253.76823704866564,902.6600627943485,Level 1 - Communication
MAC004318,3495.0980003,964.8050001,0.276045192443012,Daytime Active,322.6092288985893,3500.2501194246083,Level 1 - Communication
MAC004319,31534.203991,10761.5459992,0.34126582051258986,Evening Peak,5903.75978050626,31532.19819487637,Level 1 - Communication
MAC004320,2393.3279998,911.9249998,0.3810280078101312,Evening Peak,664.8404504100472,2399.7113404577703,Level 2 - TOU Pricing
MAC004321,6679.0960011,2895.6280002,0.4335359155974267,Evening Peak,763.3061039372457,6679.688939974961,Level 2 - TOU Pricing
MAC004322,4095.98,241.625,0.05899076655647733,Night Owl,855.4835525902669,4116.654169544741,Level 1 - Communication
MAC004323,6044.0870016,1854.1640011,0.30677321498005616,Daytime Active,729.1151843289592,6059.8849495819,Level 1 - Communication
MAC004324,7337.7519992,2894.9319995,0.39452573483208764,Evening Peak,894.9266865316619,7342.260784460187,Level 2 - TOU Pricing
MAC004325,10799.9420008,3154.9739992,0.29212879096631233,Daytime Active,1537.9997769814345,10781.597486138397,Level 1 - Communication
MAC004326,5780.1939997,2049.3789999,0.35455194064530804,Evening Peak,657.1543417101266,5777.425147377216,Level 2 - TOU Pricing
MAC004327,4639.9189999,1909.7480001,0.4115908058181962,Evening Peak,631.8073797966246,4647.259932388748,Level 2 - TOU Pricing
MAC004328,7195.261998,2842.3419987,0.3950296736227339,Evening Peak,699.5553758565396,7188.962248337553,Level 2 - TOU Pricing
MAC004329,12088.005002,3618.7370001,0.2993659416505261,Daytime Active,891.403647067933,12078.62695560056,Level 1 - Communication
MAC004330,10626.4399972,4096.3129966,0.38548309666072106,Evening Peak,2532.6149604405064,10645.49504640675,Level 3 - Demand Response
MAC004331,4085.737,1268.805,0.3105449518654774,Daytime Active,475.03826582278487,4091.0205794655412,Level 1 - Communication
MAC004332,7136.298998,3401.5019985,0.47664790943503005,Evening Peak,914.768315156962,7144.196639235443,Level 2 - TOU Pricing
MAC004333,11061.7540027,4141.5460026,0.3744022875205066,Evening Peak,1841.8186701565403,11082.30036830042,Level 3 - Demand Response
MAC004334,5353.6669999,1853.6020003,0.3462303502131573,Daytime Active,852.8997889810124,5363.638576551899,Level 1 - Communication
MAC004335,3295.183,1032.294,0.31327364823137294,Daytime Active,174.5909915611814,3292.0531983122364,Level 1 - Communication
MAC004336,5076.3539992,1296.1969995,0.255340151554496,Daytime Active,525.1996119518984,5083.801405664136,Level 1 - Communication
MAC004337,8382.9069982,3274.3719997,0.39060101709384126,Evening Peak,2044.0088921252113,8364.29960392183,Level 3 - Demand Response
MAC004338,4993.6599993,2003.8089999,0.4012706111711429,Daytime Active,846.4031809287324,4997.654633097887,Level 2 - TOU Pricing
MAC004339,4780.4219991,2130.1249991,0.44559350607562137,Evening Peak,760.390829291972,4788.337879375352,Level 2 - TOU Pricing
MAC004340,10516.3329989,4300.039999,0.4088915784094875,Evening Peak,1114.4279227387326,10531.030569314787,Level 3 - Demand Response
MAC004341,11010.3439997,3736.3630007,0.3393502510731549,Evening Peak,865.6495018512676,11031.56682364155,Level 1 - Communication
MAC004342,3015.5359999,1119.3559999,0.37119636440656634,Evening Peak,376.1401014495775,3017.147936519014,Level 2 - TOU Pricing
MAC004343,9021.4099998,3557.7149996,0.3943635196359408,Evening Peak,1481.3964137825349,9021.733545573241,Level 3 - Demand Response
MAC004344,5811.6059996,2277.057,0.39181200517666276,Evening Peak,507.80986445436633,5815.562267202817,Level 2 - TOU Pricing
MAC004345,12908.9209997,5200.8979994,0.40289176760171264,Evening Peak,1517.2554427461969,12938.114323540845,Level 3 - Demand Response
MAC004346,7021.2270004,2180.4119997,0.3105457207943542,Daytime Active,2640.271163954648,7052.576718712677,Level 1 - Communication
MAC004347,7214.246,2305.251,0.31954150163440503,Evening Peak,673.0280619718309,7220.527197183099,Level 1 - Communication
MAC004348,18847.6110045,8600.3060032,0.4563074864579185,Evening Peak,4061.8236352943673,18931.63707505493,Level 3 - Demand Response
MAC004349,13113.7440013,4409.1569979,0.33622411703804106,Daytime Active,1950.1962235016895,13155.699902717606,Level 1 - Communication
MAC004350,7705.8319999,2880.1829992,0.37376664833043033,Daytime Active,952.6289576901409,7694.424161871127,Level 2 - TOU Pricing
MAC004351,14069.0100024,4037.1029998,0.28695004119773315,Daytime Active,3683.264691459151,14090.854468111274,Level 1 - Communication
MAC004352,1926.6150001,765.3870001,0.39727034205602724,Evening Peak,592.3832793196051,1932.3921580696756,Level 2 - TOU Pricing
MAC004353,11052.2880015,3646.884,0.32996642862591447,Evening Peak,1696.8251691359494,11071.398338071896,Level 1 - Communication
MAC004354,3370.861,1236.848,0.36692346554782296,Evening Peak,144.58049154929583,3370.382105633803,Level 2 - TOU Pricing
MAC004355,14914.4849998,5935.1910001,0.39794810214228576,Evening Peak,2507.5648896799444,14916.029487187428,Level 3 - Demand Response
MAC004356,5469.6109999,2471.6529999,0.4518882604165431,Evening Peak,900.9733915926761,5465.549626659859,Level 2 - TOU Pricing
MAC004357,5302.0400002,1787.3389999,0.33710402030776443,Daytime Active,516.1791073630986,5304.276845271831,Level 1 - Communication
MAC004358,3279.2790002,1180.3030001,0.35992759384853024,Evening Peak,281.10812687605625,3281.1561480887326,Level 2 - TOU Pricing
MAC004359,4103.0790001,1653.851,0.4030755927340645,Evening Peak,707.7038169661971,4116.032443762676,Level 2 - TOU Pricing
MAC004360,5011.0500001,1860.726,0.3713245726869354,Evening Peak,738.5877887788735,5015.159042354225,Level 2 - TOU Pricing
MAC004361,5890.933,1642.933,0.2788918156088348,Evening Peak,228.0742929577467,5897.7288591549295,Level 1 - Communication
MAC004362,15275.2779995,4213.3999999,0.2758313138417458,Daytime Active,1811.6386731199714,15235.507191977746,Level 1 - Communication
MAC004363,6046.8049988,2735.9459986,0.4524614237011039,Evening Peak,991.7439035903957,6059.363025627683,Level 2 - TOU Pricing
MAC004364,2352.4130001,862.1950002,0.36651514855739553,Evening Peak,647.311678760241,2354.5725342373494,Level 2 - TOU Pricing
MAC004365,3604.0020001,1698.9970002,0.47141954975409506,Evening Peak,873.1994964992908,3614.2605391078014,Level 2 - TOU Pricing
MAC004366,14512.304999,4813.9560001,0.33171546494038784,Evening Peak,1040.7996026631874,14499.846540701552,Level 1 - Communication
MAC004367,6349.9970003,2746.5170011,0.4325225666988887,Evening Peak,1130.3103561025423,6363.426308211723,Level 2 - TOU Pricing
MAC004368,6817.0899996,2281.7599998,0.33471173182895997,Evening Peak,774.3564212108911,6831.521165085149,Level 1 - Communication
MAC004369,9572.3979995,4711.6879989,0.49221605695313836,Evening Peak,1409.251070451695,9595.262958536017,Level 3 - Demand Response
MAC004370,2113.0449992,1077.1059995,0.5097411554925678,Evening Peak,367.04753150181824,2109.7941128303028,Level 2 - TOU Pricing
MAC004371,5946.9180004,2239.8490002,0.3766403034394192,Evening Peak,491.1278210679833,5954.243382631312,Level 2 - TOU Pricing
MAC004372,5626.8039995,1991.0450004,0.35385007200835944,Evening Peak,1174.2911439606487,5637.507342232722,Level 2 - TOU Pricing
MAC004373,3623.5230001,1148.8239999,0.3170461453862154,Daytime Active,629.8203596149505,3623.516767378562,Level 1 - Communication
MAC004374,18560.7750031,7005.1210025,0.3774153289035621,Evening Peak,3458.7522842574053,18578.978897439774,Level 3 - Demand Response
MAC004375,4406.8989994,1661.8320001,0.3770978187442595,Evening Peak,830.3688911502114,4415.964117872497,Level 2 - TOU Pricing
